idade,renda_mensal,divida_existente,score_serasa,tempo_emprego_meses,num_emprestimos_ativos,genero,estado_civil,escolaridade,tipo_moradia,default
34,4142.3,18800.05,842,82,4,Feminino,Solteiro,Superior,Propria,0
50,5831.67,14808.18,589,236,2,Masculino,Casado,Médio,Propria,1
65,6200.43,12619.86,555,182,0,Feminino,Viúvo,Superior,Alugada,1
29,6915.86,14475.44,505,78,2,Masculino,Viúvo,Fundamental,Alugada,0
68,8615.22,15201.94,774,55,4,Feminino,Viúvo,Superior,Financiada,0
39,6012.32,12865.13,367,43,3,Feminino,Solteiro,Pós-graduação,Alugada,1
39,2887.94,13578.08,514,52,0,Feminino,Solteiro,Pós-graduação,Alugada,1
63,4486.11,12174.85,721,162,0,Masculino,Casado,Pós-graduação,Alugada,0
47,5615.66,20996.66,857,38,4,Feminino,Divorciado,Médio,Propria,0
55,9136.45,16358.15,880,129,4,Feminino,Solteiro,Superior,Propria,0
55,2204.39,30797.27,838,97,4,Feminino,Solteiro,Superior,Alugada,1
62,7405.15,16124.93,761,24,4,Feminino,Viúvo,Médio,Alugada,0
68,5359.83,11144.0,754,165,4,Feminino,Viúvo,Médio,Propria,1
25,6675.66,33694.73,600,195,4,Masculino,Divorciado,Fundamental,Alugada,1
44,4796.01,17895.38,587,79,0,Masculino,Casado,Médio,Alugada,1
44,3315.13,21930.87,301,31,2,Masculino,Viúvo,Pós-graduação,Propria,1
51,6501.75,19144.72,319,78,3,Feminino,Casado,Superior,Alugada,1
38,6308.86,19361.08,776,233,4,Feminino,Divorciado,Pós-graduação,Alugada,1
47,6944.11,18749.58,790,77,3,Masculino,Divorciado,Fundamental,Propria,0
50,4973.39,7285.41,556,168,0,Feminino,Solteiro,Fundamental,Financiada,0
45,3800.36,17572.7,752,78,3,Feminino,Casado,Pós-graduação,Alugada,0
64,1882.43,5725.97,737,70,0,Feminino,Viúvo,Superior,Alugada,0
50,6638.75,13779.46,697,6,1,Feminino,Viúvo,Superior,Alugada,0
22,5847.78,9920.68,452,199,2,Feminino,Casado,Superior,Financiada,0
65,3068.43,17502.29,521,210,1,Feminino,Viúvo,Médio,Propria,1
36,3922.85,17338.88,735,17,0,Masculino,Viúvo,Pós-graduação,Propria,0
21,4066.48,18368.02,435,16,1,Feminino,Viúvo,Superior,Propria,1
52,2034.03,17011.08,827,209,0,Feminino,Viúvo,Pós-graduação,Propria,1
66,3364.64,10752.22,578,210,1,Masculino,Divorciado,Pós-graduação,Alugada,0
34,2732.34,13172.98,884,116,0,Masculino,Divorciado,Superior,Financiada,0
61,4175.04,21442.77,784,103,2,Masculino,Viúvo,Superior,Financiada,0
45,3522.61,22475.0,845,76,2,Masculino,Casado,Pós-graduação,Propria,0
47,1745.99,6972.52,544,58,2,Masculino,Viúvo,Pós-graduação,Propria,1
46,9045.18,4283.51,317,10,0,Masculino,Casado,Médio,Alugada,0
63,7505.08,9911.77,855,124,3,Masculino,Casado,Médio,Propria,0
23,3441.96,22316.45,442,50,1,Feminino,Solteiro,Pós-graduação,Propria,0
52,5544.84,23504.19,800,6,1,Masculino,Solteiro,Médio,Propria,0
58,5834.93,8527.02,826,154,1,Masculino,Solteiro,Superior,Propria,0
54,7382.17,17151.17,392,186,1,Masculino,Casado,Superior,Financiada,1
41,3362.79,27841.02,682,36,2,Masculino,Casado,Médio,Propria,1
46,7184.21,17907.18,578,4,3,Feminino,Casado,Superior,Propria,0
66,3904.19,24950.52,748,61,1,Feminino,Casado,Pós-graduação,Alugada,1
63,2328.28,21991.09,882,199,3,Feminino,Casado,Médio,Propria,1
48,6448.27,8628.61,587,73,0,Feminino,Divorciado,Superior,Propria,0
52,7581.52,13670.13,775,228,0,Masculino,Viúvo,Superior,Alugada,0
50,10175.82,15243.28,470,89,1,Feminino,Solteiro,Pós-graduação,Alugada,0
69,2600.55,15728.93,824,78,4,Masculino,Casado,Superior,Propria,1
38,6397.84,21414.3,671,54,2,Feminino,Divorciado,Médio,Alugada,0
49,4180.4,17860.79,692,143,1,Feminino,Solteiro,Médio,Alugada,0
40,6566.72,0.0,484,220,2,Masculino,Viúvo,Médio,Propria,1
50,2059.02,5810.12,809,91,1,Masculino,Divorciado,Superior,Financiada,0
20,2474.46,0.0,731,73,2,Feminino,Casado,Médio,Alugada,1
35,3448.25,16227.56,508,55,4,Feminino,Divorciado,Superior,Propria,1
42,5157.93,16683.41,628,231,4,Feminino,Divorciado,Fundamental,Alugada,0
59,3717.84,16982.57,660,178,0,Feminino,Viúvo,Médio,Financiada,0
48,6318.11,8287.5,743,195,1,Feminino,Divorciado,Superior,Financiada,0
20,7053.79,19719.01,740,173,4,Masculino,Solteiro,Fundamental,Propria,0
57,6199.16,20013.84,668,60,4,Feminino,Divorciado,Superior,Financiada,1
63,8237.58,6213.96,405,103,1,Feminino,Solteiro,Médio,Propria,0
41,5831.65,4737.73,624,116,1,Feminino,Casado,Fundamental,Propria,0
67,2566.21,14999.08,531,77,0,Masculino,Casado,Médio,Alugada,1
49,7726.75,27542.48,548,235,4,Feminino,Solteiro,Superior,Propria,0
64,3789.69,26898.2,616,32,2,Masculino,Casado,Pós-graduação,Alugada,1
39,6820.84,18943.83,563,54,1,Masculino,Viúvo,Superior,Alugada,0
40,8147.47,9890.02,802,17,1,Masculino,Viúvo,Superior,Alugada,0
19,5913.38,21207.9,562,139,1,Feminino,Viúvo,Médio,Alugada,1
44,2007.68,11833.03,715,73,1,Masculino,Viúvo,Médio,Propria,1
59,3163.58,9627.45,369,20,4,Feminino,Solteiro,Médio,Financiada,1
19,7645.49,0.0,533,96,2,Feminino,Viúvo,Médio,Propria,0
43,4661.75,15716.68,731,205,0,Feminino,Solteiro,Fundamental,Financiada,0
34,5159.15,10590.93,353,200,3,Feminino,Divorciado,Médio,Propria,1
57,6517.65,15675.01,469,153,4,Masculino,Solteiro,Médio,Alugada,0
50,6392.65,0.0,335,206,4,Masculino,Casado,Fundamental,Alugada,0
26,5557.6,16188.79,558,148,3,Feminino,Viúvo,Médio,Propria,0
60,4582.66,0.0,550,149,3,Feminino,Solteiro,Médio,Financiada,0
65,4374.66,22615.58,312,182,1,Masculino,Solteiro,Pós-graduação,Propria,1
56,6715.8,18653.24,840,45,2,Masculino,Solteiro,Pós-graduação,Propria,0
46,6107.14,13049.35,356,40,4,Feminino,Divorciado,Superior,Financiada,1
59,4485.4,18939.04,460,234,4,Feminino,Solteiro,Pós-graduação,Alugada,1
43,7164.22,8153.48,736,4,0,Masculino,Viúvo,Superior,Alugada,0
52,4741.93,15506.63,529,43,3,Feminino,Casado,Superior,Alugada,1
67,3296.68,20563.42,492,143,3,Masculino,Divorciado,Fundamental,Financiada,1
42,3482.06,0.0,656,162,4,Feminino,Casado,Fundamental,Alugada,0
41,3042.52,11869.43,651,4,3,Feminino,Divorciado,Fundamental,Alugada,1
30,4455.18,14841.49,557,61,1,Feminino,Divorciado,Médio,Alugada,1
24,7467.45,13625.94,592,89,0,Feminino,Viúvo,Fundamental,Financiada,0
53,3389.81,25199.71,685,25,4,Feminino,Casado,Médio,Financiada,1
62,5376.95,7132.69,533,60,0,Feminino,Casado,Superior,Alugada,0
37,3686.62,10651.89,595,178,1,Feminino,Divorciado,Superior,Propria,0
18,4479.38,1588.92,836,68,0,Feminino,Viúvo,Médio,Propria,0
25,1979.92,25572.01,678,183,3,Masculino,Viúvo,Superior,Alugada,1
63,4558.92,13275.97,509,49,4,Feminino,Divorciado,Médio,Financiada,1
33,4612.59,11931.14,838,124,0,Masculino,Casado,Médio,Alugada,1
31,6080.58,14632.62,477,35,2,Masculino,Divorciado,Superior,Alugada,0
29,5446.56,19453.65,855,151,4,Feminino,Divorciado,Pós-graduação,Propria,1
68,2603.22,17431.54,371,206,0,Feminino,Divorciado,Pós-graduação,Propria,1
40,7168.4,33535.19,807,29,4,Masculino,Viúvo,Superior,Alugada,0
32,5420.61,18177.55,521,68,0,Feminino,Divorciado,Médio,Alugada,0
45,5396.79,11743.28,527,231,0,Masculino,Divorciado,Fundamental,Financiada,1
51,4981.64,11070.5,532,175,3,Masculino,Solteiro,Superior,Propria,1
19,3964.49,12250.69,567,21,0,Masculino,Viúvo,Médio,Alugada,1
49,5435.6,4487.14,553,32,2,Masculino,Viúvo,Superior,Propria,1
40,5951.18,15279.05,305,68,3,Masculino,Solteiro,Superior,Propria,0
39,1506.21,20484.28,346,95,2,Feminino,Divorciado,Pós-graduação,Alugada,1
68,3922.48,10706.45,706,49,2,Masculino,Viúvo,Superior,Propria,0
42,4490.11,9348.34,879,239,1,Masculino,Solteiro,Pós-graduação,Alugada,0
39,5512.34,25611.62,553,22,2,Feminino,Divorciado,Superior,Alugada,1
39,7386.62,5014.62,748,137,0,Masculino,Viúvo,Médio,Financiada,1
66,3456.52,525.27,358,163,4,Feminino,Viúvo,Médio,Propria,1
69,4004.08,6929.69,692,113,3,Feminino,Divorciado,Médio,Financiada,1
59,3974.93,4216.97,859,16,3,Masculino,Divorciado,Pós-graduação,Propria,1
23,3396.94,17703.58,490,180,3,Feminino,Solteiro,Superior,Financiada,1
32,4305.63,12475.07,564,90,4,Masculino,Divorciado,Superior,Alugada,1
60,6541.6,13462.19,857,236,2,Feminino,Solteiro,Pós-graduação,Propria,1
54,2892.33,23070.54,442,135,1,Feminino,Divorciado,Superior,Financiada,1
50,5855.63,10160.66,545,231,0,Feminino,Viúvo,Pós-graduação,Alugada,0
25,1596.2,20425.63,515,171,3,Masculino,Solteiro,Fundamental,Alugada,1
61,3877.32,25579.26,736,188,0,Feminino,Solteiro,Pós-graduação,Propria,1
61,4341.02,11810.36,775,121,2,Masculino,Casado,Pós-graduação,Propria,1
22,8349.72,20159.16,683,133,1,Masculino,Viúvo,Pós-graduação,Financiada,0
56,4450.4,13307.27,846,70,3,Masculino,Divorciado,Superior,Alugada,0
21,597.51,21468.69,714,89,2,Feminino,Solteiro,Médio,Alugada,1
23,1002.22,3999.58,431,208,1,Feminino,Casado,Médio,Propria,1
62,5068.06,3481.41,697,164,3,Feminino,Divorciado,Médio,Alugada,0
49,6227.54,12261.13,806,53,2,Feminino,Viúvo,Superior,Financiada,0
69,5750.91,8777.53,452,22,0,Feminino,Solteiro,Médio,Alugada,1
47,5335.14,11383.04,859,218,4,Feminino,Casado,Superior,Alugada,0
64,7324.52,13463.31,467,184,3,Feminino,Casado,Superior,Alugada,0
52,3920.82,20040.09,529,50,1,Feminino,Casado,Médio,Financiada,0
57,6789.82,12146.38,703,231,1,Feminino,Solteiro,Fundamental,Propria,0
69,1735.97,9232.97,443,57,4,Feminino,Viúvo,Médio,Propria,1
33,3190.1,12539.41,830,146,4,Masculino,Divorciado,Médio,Alugada,0
30,1385.92,9615.98,367,154,2,Feminino,Divorciado,Superior,Alugada,1
67,4450.31,8461.96,397,216,4,Feminino,Casado,Médio,Financiada,0
59,4907.48,3708.88,306,231,3,Masculino,Divorciado,Fundamental,Financiada,1
47,5228.2,15486.35,476,24,4,Masculino,Viúvo,Superior,Financiada,0
36,5123.77,11019.06,505,148,3,Feminino,Casado,Pós-graduação,Alugada,0
34,3144.89,21763.95,598,122,0,Masculino,Viúvo,Médio,Propria,1
36,4619.52,4868.23,528,24,4,Feminino,Viúvo,Pós-graduação,Propria,0
45,2005.11,11205.42,569,124,0,Masculino,Solteiro,Pós-graduação,Alugada,1
43,7726.46,27690.35,380,178,1,Masculino,Solteiro,Superior,Alugada,0
54,4392.75,8422.73,487,70,4,Feminino,Divorciado,Médio,Financiada,1
43,4022.23,13344.27,800,34,1,Masculino,Casado,Médio,Propria,0
40,8177.88,6489.09,786,69,0,Feminino,Solteiro,Pós-graduação,Propria,0
26,2515.51,5561.01,787,103,1,Feminino,Divorciado,Superior,Alugada,0
29,2748.83,25831.18,777,177,0,Masculino,Casado,Superior,Alugada,1
18,2807.56,16197.28,588,142,2,Feminino,Viúvo,Pós-graduação,Alugada,1
18,4864.26,15935.75,405,151,0,Masculino,Viúvo,Superior,Financiada,0
64,5863.26,3125.79,875,48,2,Feminino,Solteiro,Médio,Propria,0
51,6479.35,17511.19,522,67,1,Feminino,Viúvo,Superior,Propria,0
49,10143.99,23101.95,681,6,0,Masculino,Divorciado,Médio,Alugada,0
65,501.14,23046.34,403,93,2,Feminino,Casado,Médio,Financiada,1
42,6217.47,19678.33,413,127,0,Masculino,Casado,Médio,Propria,1
57,3885.74,7093.6,807,80,3,Masculino,Solteiro,Pós-graduação,Alugada,0
62,3827.17,17191.86,354,181,3,Feminino,Divorciado,Superior,Alugada,1
18,3760.46,19673.09,420,37,1,Masculino,Divorciado,Médio,Alugada,1
33,3182.46,2438.89,516,93,3,Feminino,Casado,Médio,Propria,0
56,8369.05,7151.04,302,44,4,Feminino,Solteiro,Médio,Financiada,0
22,6684.59,21217.1,391,102,2,Masculino,Solteiro,Superior,Financiada,1
39,5046.39,21132.32,706,136,4,Masculino,Viúvo,Superior,Alugada,0
46,7702.03,4159.92,740,54,3,Feminino,Divorciado,Médio,Financiada,0
20,1974.94,20565.15,731,210,1,Feminino,Viúvo,Médio,Financiada,1
29,2338.59,15667.12,360,51,4,Feminino,Viúvo,Pós-graduação,Alugada,1
43,644.06,20467.06,772,204,1,Feminino,Casado,Médio,Propria,1
33,3601.17,10558.35,546,110,0,Masculino,Divorciado,Médio,Financiada,0
68,5323.4,19516.28,671,48,4,Masculino,Divorciado,Superior,Propria,0
54,5205.72,20906.8,588,228,0,Feminino,Casado,Superior,Financiada,1
39,5298.68,12540.66,889,182,4,Masculino,Solteiro,Médio,Alugada,0
46,2177.89,15124.27,323,210,2,Masculino,Viúvo,Superior,Propria,1
31,6606.31,10460.35,705,69,1,Feminino,Viúvo,Médio,Propria,0
45,5479.26,26561.47,607,203,0,Masculino,Viúvo,Médio,Financiada,0
22,6466.11,14158.1,671,206,3,Feminino,Viúvo,Superior,Propria,0
64,1214.48,8545.83,514,110,4,Masculino,Divorciado,Superior,Financiada,1
66,5622.98,9989.22,561,130,0,Feminino,Casado,Superior,Propria,1
47,2624.47,15887.39,645,67,4,Masculino,Solteiro,Médio,Financiada,1
63,4205.35,20273.32,712,100,4,Feminino,Casado,Superior,Financiada,0
69,6068.73,5649.21,422,37,4,Feminino,Casado,Pós-graduação,Alugada,0
22,5182.19,27933.62,619,197,0,Feminino,Viúvo,Pós-graduação,Alugada,0
29,3296.92,17160.73,636,48,0,Feminino,Viúvo,Médio,Financiada,1
33,5012.55,18265.19,457,91,4,Feminino,Viúvo,Médio,Financiada,1
43,1936.93,14319.67,626,7,3,Masculino,Casado,Superior,Financiada,1
43,7300.53,15134.81,364,115,1,Masculino,Solteiro,Superior,Alugada,0
65,4589.43,13962.02,668,94,4,Masculino,Solteiro,Superior,Alugada,1
38,7237.1,22124.57,303,212,3,Masculino,Solteiro,Médio,Propria,1
56,3946.94,14944.5,359,172,1,Feminino,Divorciado,Médio,Financiada,1
53,3952.85,20369.35,344,28,4,Feminino,Divorciado,Superior,Propria,1
50,3471.63,11963.07,883,78,1,Masculino,Viúvo,Superior,Alugada,0
47,6752.35,16369.48,842,176,4,Feminino,Solteiro,Médio,Financiada,0
54,3581.14,9372.56,455,23,0,Masculino,Divorciado,Superior,Propria,0
40,6289.19,23515.7,363,148,4,Masculino,Casado,Superior,Propria,1
27,4235.1,9163.77,720,112,4,Feminino,Casado,Superior,Financiada,0
22,1048.07,12725.14,622,22,4,Masculino,Viúvo,Superior,Propria,1
53,3859.37,12795.28,408,94,4,Masculino,Casado,Superior,Propria,0
51,2641.78,12522.34,762,225,3,Masculino,Divorciado,Pós-graduação,Alugada,1
69,5067.81,20057.47,879,155,2,Feminino,Solteiro,Médio,Alugada,0
48,2619.18,12783.4,846,159,3,Masculino,Divorciado,Superior,Propria,0
27,6851.95,24757.47,550,149,3,Masculino,Divorciado,Superior,Propria,1
36,4817.85,9270.67,809,189,0,Feminino,Viúvo,Pós-graduação,Financiada,0
49,4644.81,16185.64,847,66,4,Feminino,Solteiro,Superior,Alugada,0
18,6311.78,9569.5,740,117,3,Feminino,Casado,Médio,Financiada,0
22,6927.81,17946.81,753,72,1,Feminino,Solteiro,Superior,Financiada,1
62,4959.8,14888.35,573,5,4,Feminino,Casado,Superior,Alugada,0
21,3457.6,13914.57,359,64,0,Feminino,Viúvo,Fundamental,Propria,1
33,1452.06,23319.32,641,21,0,Feminino,Solteiro,Fundamental,Propria,1
41,3627.9,10419.61,693,178,1,Masculino,Divorciado,Fundamental,Financiada,1
33,3765.58,19105.61,412,195,0,Feminino,Solteiro,Fundamental,Financiada,1
19,5214.11,9617.28,520,108,4,Masculino,Viúvo,Fundamental,Propria,0
66,4309.71,15788.8,367,115,2,Masculino,Solteiro,Pós-graduação,Financiada,1
45,6375.87,6630.97,614,184,2,Feminino,Casado,Médio,Propria,0
49,3774.03,10362.38,766,199,3,Masculino,Solteiro,Médio,Alugada,1
44,4885.92,14425.0,562,54,0,Masculino,Solteiro,Pós-graduação,Alugada,1
37,7367.97,27702.54,430,228,4,Feminino,Viúvo,Superior,Propria,1
41,5683.65,15705.63,723,169,1,Masculino,Solteiro,Superior,Financiada,0
29,4879.92,26582.68,566,179,1,Masculino,Solteiro,Superior,Alugada,0
67,3796.11,16542.26,511,188,4,Masculino,Divorciado,Fundamental,Propria,1
52,3733.54,12290.41,862,18,4,Feminino,Solteiro,Pós-graduação,Propria,0
50,3298.77,25775.5,587,107,1,Feminino,Solteiro,Pós-graduação,Financiada,1
50,3917.99,18059.12,724,128,0,Feminino,Viúvo,Superior,Financiada,0
68,6511.33,10500.95,853,168,3,Masculino,Casado,Superior,Financiada,0
60,4556.22,18294.0,543,190,3,Masculino,Solteiro,Superior,Alugada,0
54,2300.45,12951.84,633,215,3,Feminino,Divorciado,Médio,Alugada,0
29,8536.34,1076.76,627,47,4,Feminino,Viúvo,Superior,Alugada,1
20,5639.93,21551.81,405,208,1,Masculino,Casado,Superior,Propria,1
18,2186.11,22664.54,378,159,1,Masculino,Viúvo,Médio,Propria,1
50,4116.3,27865.59,464,177,1,Masculino,Casado,Superior,Propria,1
57,5221.77,17955.01,356,141,1,Masculino,Solteiro,Superior,Alugada,1
27,8409.18,13258.94,487,16,1,Masculino,Casado,Superior,Propria,0
60,2783.78,20844.93,351,95,2,Feminino,Casado,Médio,Propria,1
61,6952.08,20948.74,371,224,4,Feminino,Solteiro,Pós-graduação,Alugada,1
46,7798.97,26467.97,623,29,4,Masculino,Divorciado,Superior,Propria,0
30,3742.69,14687.61,637,120,2,Masculino,Divorciado,Superior,Alugada,1
29,4444.97,13840.95,454,110,3,Masculino,Solteiro,Superior,Propria,0
48,2927.38,9991.19,358,178,0,Feminino,Viúvo,Médio,Financiada,1
63,4593.08,18762.23,574,97,4,Feminino,Viúvo,Superior,Alugada,1
19,4926.82,4162.17,500,219,4,Masculino,Casado,Médio,Propria,0
68,6319.3,20432.61,594,189,2,Masculino,Viúvo,Pós-graduação,Propria,1
67,7180.37,19114.85,621,151,4,Masculino,Viúvo,Superior,Financiada,0
52,3503.81,19095.49,628,119,4,Feminino,Solteiro,Superior,Financiada,1
40,1065.35,15967.58,689,190,3,Feminino,Solteiro,Superior,Propria,1
34,4957.51,25730.85,583,141,2,Feminino,Casado,Superior,Financiada,0
43,5587.08,21103.95,475,33,4,Masculino,Viúvo,Pós-graduação,Financiada,0
25,5498.84,10750.46,648,186,1,Masculino,Casado,Superior,Financiada,1
46,4346.65,10875.75,731,110,2,Feminino,Solteiro,Médio,Financiada,1
43,5249.5,8842.28,681,192,3,Feminino,Viúvo,Médio,Propria,0
27,8030.89,18858.98,571,85,0,Feminino,Casado,Pós-graduação,Financiada,0
43,5763.47,7999.03,791,160,4,Feminino,Casado,Pós-graduação,Financiada,0
51,4253.26,22583.75,846,107,1,Masculino,Divorciado,Superior,Alugada,1
68,3999.6,24260.81,630,117,1,Masculino,Divorciado,Médio,Financiada,0
58,4660.3,8846.89,898,110,0,Masculino,Viúvo,Superior,Propria,0
24,8273.48,13701.16,457,57,2,Masculino,Viúvo,Superior,Alugada,0
21,4633.4,15116.35,731,17,3,Feminino,Solteiro,Pós-graduação,Financiada,1
67,4960.41,21187.88,624,110,4,Masculino,Solteiro,Pós-graduação,Alugada,1
62,4035.37,26265.4,415,102,4,Feminino,Solteiro,Superior,Alugada,1
28,7197.97,3201.55,819,139,4,Feminino,Divorciado,Pós-graduação,Propria,0
46,8919.67,12772.73,734,201,1,Masculino,Casado,Médio,Propria,0
53,5901.23,13137.88,821,193,2,Feminino,Solteiro,Médio,Financiada,0
42,5165.55,5195.31,871,129,0,Feminino,Divorciado,Fundamental,Alugada,0
38,5073.57,11604.23,565,197,2,Masculino,Solteiro,Pós-graduação,Alugada,0
53,500.0,17994.38,697,211,3,Masculino,Divorciado,Pós-graduação,Alugada,1
27,6490.3,13049.25,401,229,3,Masculino,Divorciado,Superior,Propria,0
54,5268.33,4187.65,362,27,0,Masculino,Viúvo,Superior,Propria,1
26,5856.68,35118.58,810,119,1,Feminino,Casado,Superior,Propria,1
41,3577.08,16863.25,521,122,0,Masculino,Divorciado,Superior,Propria,0
52,4231.09,15781.86,735,41,3,Masculino,Casado,Médio,Financiada,1
66,4177.95,7314.52,489,2,1,Masculino,Solteiro,Superior,Financiada,1
52,7043.25,16824.94,633,175,2,Feminino,Viúvo,Médio,Alugada,0
65,4242.48,13850.5,857,228,3,Masculino,Viúvo,Médio,Financiada,0
53,9165.32,1780.34,880,228,1,Feminino,Casado,Pós-graduação,Alugada,0
35,5861.72,7508.21,600,233,1,Feminino,Viúvo,Pós-graduação,Alugada,1
66,2448.63,20564.48,650,216,4,Feminino,Viúvo,Pós-graduação,Propria,1
56,4742.91,28608.12,869,86,2,Feminino,Solteiro,Pós-graduação,Propria,0
49,3696.65,17570.16,414,140,1,Feminino,Solteiro,Superior,Financiada,1
41,611.24,22721.58,821,56,0,Masculino,Viúvo,Pós-graduação,Financiada,1
40,8198.94,13909.71,666,215,2,Masculino,Viúvo,Médio,Financiada,0
49,6406.29,14394.18,568,130,2,Feminino,Casado,Pós-graduação,Alugada,0
54,6066.41,22636.85,385,113,3,Feminino,Solteiro,Pós-graduação,Alugada,1
29,5330.81,26639.44,677,190,2,Feminino,Viúvo,Superior,Propria,1
66,2235.96,24107.68,446,37,2,Masculino,Viúvo,Superior,Financiada,1
30,4032.77,7535.46,417,58,4,Masculino,Solteiro,Médio,Propria,1
40,6683.56,14531.29,434,27,2,Feminino,Solteiro,Pós-graduação,Financiada,1
42,2897.56,16942.67,826,25,1,Feminino,Solteiro,Superior,Financiada,0
52,500.0,13182.25,505,83,0,Feminino,Divorciado,Superior,Propria,1
58,4545.79,17715.0,532,90,4,Masculino,Divorciado,Superior,Alugada,1
47,4716.48,20744.04,365,64,4,Feminino,Casado,Pós-graduação,Financiada,1
34,5271.13,22019.67,303,73,4,Feminino,Divorciado,Médio,Propria,1
66,6457.04,26801.09,302,201,4,Feminino,Divorciado,Fundamental,Financiada,1
37,6275.21,12693.91,558,60,3,Masculino,Divorciado,Médio,Alugada,1
65,5517.54,5451.77,624,184,4,Feminino,Divorciado,Superior,Propria,0
42,7391.06,17507.64,539,0,3,Feminino,Viúvo,Superior,Alugada,0
39,1962.06,28186.68,834,159,3,Feminino,Viúvo,Superior,Financiada,1
30,6009.16,11661.17,617,31,2,Feminino,Viúvo,Médio,Alugada,1
36,6253.08,19807.93,898,234,0,Masculino,Divorciado,Superior,Financiada,0
66,2520.88,19870.22,350,154,2,Feminino,Divorciado,Médio,Financiada,1
53,1994.26,16340.09,769,140,3,Feminino,Casado,Pós-graduação,Financiada,1
29,3508.12,15048.47,342,16,2,Feminino,Casado,Pós-graduação,Propria,0
58,3676.92,8536.0,503,155,1,Masculino,Casado,Fundamental,Alugada,1
36,6506.84,0.0,646,88,4,Feminino,Divorciado,Fundamental,Alugada,0
29,3770.92,7217.05,357,51,4,Feminino,Viúvo,Superior,Propria,0
26,3287.3,12267.87,358,113,3,Feminino,Divorciado,Fundamental,Propria,1
24,3776.73,22681.96,810,163,2,Masculino,Divorciado,Superior,Alugada,1
45,7237.26,14278.1,617,46,1,Masculino,Solteiro,Fundamental,Financiada,0
31,5026.09,11366.82,732,193,1,Masculino,Divorciado,Superior,Alugada,0
48,4641.5,8763.1,671,159,1,Masculino,Casado,Superior,Financiada,0
69,4779.99,19597.64,506,31,3,Feminino,Solteiro,Superior,Financiada,1
36,7584.12,24508.5,410,197,2,Feminino,Solteiro,Médio,Alugada,1
64,3501.66,22444.05,322,94,1,Feminino,Divorciado,Médio,Propria,1
33,7631.02,19243.05,727,122,1,Masculino,Divorciado,Pós-graduação,Propria,0
22,5420.99,4670.71,310,182,2,Masculino,Casado,Médio,Financiada,1
52,4679.16,12538.28,871,200,2,Masculino,Casado,Fundamental,Alugada,0
29,10001.8,28631.13,814,106,4,Masculino,Divorciado,Superior,Alugada,0
42,2888.72,22853.65,443,127,0,Masculino,Casado,Pós-graduação,Propria,1
69,4292.63,4237.48,820,79,0,Feminino,Casado,Médio,Alugada,0
